date,minimo,maximo,volumen,year_week,month
2017-12-17,4.614999771118164,267.55999755859375,5465613800.0,2017-12-11/2017-12-17,
2017-12-24,4.78125,268.6000061035156,4131825800.0,2017-12-18/2017-12-24,
2017-12-31,4.795499801635742,268.54998779296875,3008618600.0,2017-12-25/2017-12-31,
2017-12-31,4.514500141143799,268.6000061035156,20845043100.0,,2017-12
2018-01-07,4.862500190734863,273.55999755859375,4438174000.0,2018-01-01/2018-01-07,
2018-01-14,5.400000095367432,278.1099853515625,5629660100.0,2018-01-08/2018-01-14,
2018-01-21,5.417250156402588,280.4100036621094,4854098200.0,2018-01-15/2018-01-21,
2018-01-28,5.702499866485596,286.6300048828125,5540220600.0,2018-01-22/2018-01-28,
2018-01-31,4.862500190734863,286.80999755859375,24075603500.0,,2018-01
2018-02-04,5.779250144958496,286.80999755859375,6911730100.0,2018-01-29/2018-02-04,
2018-02-11,5.099999904632568,275.8500061035156,11872276300.0,2018-02-05/2018-02-11,
2018-02-18,5.6257500648498535,281.9599914550781,8000852800.0,2018-02-12/2018-02-18,
2018-02-25,5.987500190734863,286.6400146484375,5386812200.0,2018-02-19/2018-02-25,
2018-02-28,5.099999904632568,297.3599853515625,32175585300.0,,2018-02
2018-03-04,5.546249866485596,301.17999267578125,7071250500.0,2018-02-26/2018-03-04,
2018-03-11,5.73799991607666,331.44000244140625,5430090000.0,2018-03-05/2018-03-11,
2018-03-18,6.151000022888184,333.9800109863281,5753496900.0,2018-03-12/2018-03-18,
2018-03-25,5.813000202178955,319.5,6713167900.0,2018-03-19/2018-03-25,
2018-03-31,5.425000190734863,333.9800109863281,28838749300.0,,2018-03
2018-04-01,5.425000190734863,322.8999938964844,7488108500.0,2018-03-26/2018-04-01,
2018-04-08,5.326749801635742,299.1600036621094,8153280900.0,2018-04-02/2018-04-08,
2018-04-15,5.364999771118164,317.489990234375,6208463400.0,2018-04-09/2018-04-15,
2018-04-22,5.670000076293945,338.82000732421875,5329797500.0,2018-04-16/2018-04-22,
2018-04-29,5.257500171661377,331.2200012207031,6188201600.0,2018-04-23/2018-04-29,
2018-04-30,5.257500171661377,338.82000732421875,26881380200.0,,2018-04
2018-05-06,5.554999828338623,320.9800109863281,4926859100.0,2018-04-30/2018-05-06,
2018-05-13,6.072249889373779,332.05999755859375,6439280500.0,2018-05-07/2018-05-13,
2018-05-20,6.037499904632568,330.5,5032794800.0,2018-05-14/2018-05-20,
2018-05-27,6.006249904632568,354.3599853515625,4300509600.0,2018-05-21/2018-05-27,
2018-05-31,5.554999828338623,356.1000061035156,22295870100.0,,2018-05
2018-06-03,6.167500019073486,359.989990234375,3472927000.0,2018-05-28/2018-06-03,
2018-06-10,6.442500114440918,369.8299865722656,4329600300.0,2018-06-04/2018-06-10,
2018-06-17,6.491499900817871,398.8599853515625,4060811900.0,2018-06-11/2018-06-17,
2018-06-24,6.2582502365112305,423.2099914550781,4597279900.0,2018-06-18/2018-06-24,
2018-06-30,5.875249862670898,423.2099914550781,19009547900.0,,2018-06
2018-07-01,5.875249862670898,411.5899963378906,5146991700.0,2018-06-25/2018-07-01,
2018-07-08,5.831500053405762,408.6499938964844,2851529100.0,2018-07-02/2018-07-08,
2018-07-15,6.151750087738037,419.7699890136719,4394190100.0,2018-07-09/2018-07-15,
2018-07-22,6.129499912261963,403.3599853515625,4040257000.0,2018-07-16/2018-07-22,
2018-07-29,6.081999778747559,367.3999938964844,5121798800.0,2018-07-23/2018-07-29,
2018-07-31,5.831500053405762,419.7699890136719,18076444700.0,,2018-07
2018-08-05,6.030250072479248,352.0299987792969,4140291000.0,2018-07-30/2018-08-05,
2018-08-12,6.24275016784668,357.30999755859375,3483048100.0,2018-08-06/2018-08-12,
2018-08-19,6.093249797821045,347.19000244140625,5944882600.0,2018-08-13/2018-08-19,
2018-08-26,5.9679999351501465,359.1499938964844,5445051800.0,2018-08-20/2018-08-26,
2018-08-31,5.9679999351501465,376.80999755859375,21804540700.0,,2018-08
2018-09-02,6.738249778747559,376.80999755859375,4459936900.0,2018-08-27/2018-09-02,
2018-09-09,6.679749965667725,368.8800048828125,3401868900.0,2018-09-03/2018-09-09,
2018-09-16,6.547999858856201,374.0899963378906,3915340600.0,2018-09-10/2018-09-16,
2018-09-23,6.552750110626221,377.6099853515625,4347561400.0,2018-09-17/2018-09-23,
2018-09-30,6.4670000076293945,383.20001220703125,15805045700.0,,2018-09
2018-09-30,6.4670000076293945,383.20001220703125,4140274800.0,2018-09-24/2018-09-30,
2018-10-07,6.688499927520752,386.79998779296875,4988165100.0,2018-10-01/2018-10-07,
2018-10-14,5.856500148773193,358.7200012207031,6851809400.0,2018-10-08/2018-10-14,
2018-10-21,5.692500114440918,380.0,5387035400.0,2018-10-15/2018-10-21,
2018-10-28,4.828000068664551,336.5799865722656,7167130900.0,2018-10-22/2018-10-28,
2018-10-31,4.40024995803833,386.79998779296875,29238346900.0,,2018-10
2018-11-04,4.40024995803833,321.8800048828125,7462363700.0,2018-10-29/2018-11-04,
2018-11-11,5.026000022888184,332.04998779296875,4904489300.0,2018-11-05/2018-11-11,
2018-11-18,4.040249824523926,303.54998779296875,7956823300.0,2018-11-12/2018-11-18,
2018-11-25,3.332750082015991,285.0899963378906,7325409800.0,2018-11-19/2018-11-25,
2018-11-30,3.332750082015991,332.04998779296875,29479033000.0,,2018-11
2018-12-02,3.6640000343322754,290.80999755859375,6674153000.0,2018-11-26/2018-12-02,
2018-12-09,3.640500068664551,298.7200012207031,5869443900.0,2018-12-03/2018-12-09,
2018-12-16,3.620500087738037,281.7699890136719,6136178500.0,2018-12-10/2018-12-16,
2018-12-23,3.2114999294281006,280.8699951171875,8085303100.0,2018-12-17/2018-12-23,
2018-12-30,3.1115000247955322,261.9100036621094,5450372100.0,2018-12-24/2018-12-30,
2018-12-31,3.1115000247955322,298.7200012207031,26603968600.0,,2018-12
2019-01-06,3.1922500133514404,297.79998779296875,5109727800.0,2018-12-31/2019-01-06,
2019-01-13,3.410749912261963,341.0899963378906,6468500100.0,2019-01-07/2019-01-13,
2019-01-20,3.64424991607666,358.8500061035156,5469088200.0,2019-01-14/2019-01-20,
2019-01-27,3.6887500286102295,340.0,5031686200.0,2019-01-21/2019-01-27,
2019-01-31,3.1922500133514404,358.8500061035156,28859208100.0,,2019-01
2019-02-03,3.2750000953674316,346.8399963378906,9074533100.0,2019-01-28/2019-02-03,
2019-02-10,3.603250026702881,360.0,5266743300.0,2019-02-04/2019-02-10,
2019-02-17,3.612499952316284,364.3999938964844,6030782800.0,2019-02-11/2019-02-17,
2019-02-24,3.879499912261963,366.7099914550781,3343116900.0,2019-02-18/2019-02-24,
2019-02-28,3.564500093460083,371.489990234375,19344677400.0,,2019-02
2019-03-03,3.8277499675750732,371.489990234375,4247788200.0,2019-02-25/2019-03-03,
2019-03-10,3.619999885559082,362.8599853515625,4272138200.0,2019-03-04/2019-03-10,
2019-03-17,3.7422499656677246,364.0,5568173600.0,2019-03-11/2019-03-17,
2019-03-24,4.196499824523926,379.0,6260476800.0,2019-03-18/2019-03-24,
2019-03-31,3.619999885559082,379.0,21640745300.0,,2019-03
2019-03-31,4.277750015258789,368.3800048828125,4764546600.0,2019-03-25/2019-03-31,
2019-04-07,4.509250164031982,373.4100036621094,4466857000.0,2019-04-01/2019-04-07,
2019-04-14,4.689000129699707,370.1199951171875,3919493400.0,2019-04-08/2019-04-14,
2019-04-21,4.577499866485596,368.760009765625,2983306300.0,2019-04-15/2019-04-21,
2019-04-28,4.332499980926514,384.79998779296875,4192229900.0,2019-04-22/2019-04-28,
2019-04-30,4.332499980926514,384.79998779296875,17303651800.0,,2019-04
2019-05-05,4.387499809265137,385.989990234375,4320208500.0,2019-04-29/2019-05-05,
2019-05-12,4.099999904632568,381.3500061035156,5172327900.0,2019-05-06/2019-05-12,
2019-05-19,3.873500108718872,364.0,5938653900.0,2019-05-13/2019-05-19,
2019-05-26,3.621999979019165,370.4599914550781,4125552900.0,2019-05-20/2019-05-26,
2019-05-31,3.3847498893737793,385.989990234375,21487379600.0,,2019-05
2019-06-02,3.3847498893737793,364.9800109863281,3672401600.0,2019-05-27/2019-06-02,
2019-06-09,3.315000057220459,403.25,5135917700.0,2019-06-03/2019-06-09,
2019-06-16,3.571000099182129,414.4966735839844,3832584700.0,2019-06-10/2019-06-16,
2019-06-23,3.591249942779541,371.45001220703125,4167186000.0,2019-06-17/2019-06-23,
2019-06-30,3.315000057220459,414.4966735839844,17016676900.0,,2019-06
2019-06-30,3.7679998874664307,400.6499938964844,3880988500.0,2019-06-24/2019-06-30,
2019-07-07,3.941999912261963,389.3333435058594,3007698000.0,2019-07-01/2019-07-07,
2019-07-14,3.875,390.9466552734375,4191303900.0,2019-07-08/2019-07-14,
2019-07-21,4.120999813079834,373.67999267578125,3378204500.0,2019-07-15/2019-07-21,
2019-07-28,4.224999904632568,338.1000061035156,3638830300.0,2019-07-22/2019-07-28,
2019-07-31,3.875,390.9466552734375,16468477200.0,,2019-07
2019-08-04,3.9820001125335693,373.0,4250808800.0,2019-07-29/2019-08-04,
2019-08-11,3.7225000858306885,402.6666564941406,4575968500.0,2019-08-05/2019-08-11,
2019-08-18,3.6847500801086426,371.61334228515625,4889233400.0,2019-08-12/2019-08-18,
2019-08-25,4.040999889373779,371.8666687011719,4554744500.0,2019-08-19/2019-08-25,
2019-08-31,3.6847500801086426,402.6666564941406,19539004600.0,,2019-08
2019-09-01,3.9749999046325684,354.9599914550781,3520689900.0,2019-08-26/2019-09-01,
2019-09-08,4.081250190734863,359.0,3065385300.0,2019-09-02/2019-09-08,
2019-09-15,4.469749927520752,361.8999938964844,3794430200.0,2019-09-09/2019-09-15,
2019-09-22,4.307000160217285,372.94000244140625,3270319700.0,2019-09-16/2019-09-22,
2019-09-29,4.232999801635742,384.3599853515625,3513533700.0,2019-09-23/2019-09-29,
2019-09-30,4.081250190734863,390.3500061035156,14190356200.0,,2019-09
2019-10-06,4.2532501220703125,396.7900085449219,3703849100.0,2019-09-30/2019-10-06,
2019-10-13,4.412499904632568,485.9599914550781,3961883700.0,2019-10-07/2019-10-13,
2019-10-20,4.609749794006348,473.5899963378906,3631991500.0,2019-10-14/2019-10-20,
2019-10-27,4.775750160217285,488.6199951171875,3450720600.0,2019-10-21/2019-10-27,
2019-10-31,4.2532501220703125,494.3599853515625,16800228600.0,,2019-10
2019-11-03,4.945250034332275,494.3599853515625,3294668700.0,2019-10-28/2019-11-03,
2019-11-10,5.102749824523926,504.4200134277344,3073482400.0,2019-11-04/2019-11-10,
2019-11-17,5.015999794006348,523.5700073242188,4045070500.0,2019-11-11/2019-11-17,
2019-11-24,5.094250202178955,502.30999755859375,3720836500.0,2019-11-18/2019-11-24,
2019-11-30,4.964749813079834,523.5700073242188,14142719600.0,,2019-11
2019-12-01,5.388000011444092,515.0399780273438,2607132500.0,2019-11-25/2019-12-01,
2019-12-08,5.009250164031982,510.0,3365293200.0,2019-12-02/2019-12-08,
2019-12-15,5.272500038146973,531.489990234375,3586347200.0,2019-12-09/2019-12-15,
2019-12-22,5.6192498207092285,525.8699951171875,4444284200.0,2019-12-16/2019-12-22,
2019-12-29,5.895249843597412,512.2100219726562,2435783000.0,2019-12-23/2019-12-29,
2019-12-31,5.009250164031982,531.489990234375,15119596100.0,,2019-12
2020-01-05,5.7532501220703125,510.0,2725646800.0,2019-12-30/2020-01-05,
2020-01-12,5.781750202178955,449.9599914550781,3663382400.0,2020-01-06/2020-01-12,
2020-01-19,6.113249778747559,476.0799865722656,3739563000.0,2020-01-13/2020-01-19,
2020-01-26,6.164249897003174,482.5,2924467700.0,2020-01-20/2020-01-26,
2020-01-31,5.781750202178955,510.0,16330767100.0,,2020-01
2020-02-02,5.805749893188477,477.69000244140625,4565595700.0,2020-01-27/2020-02-02,
2020-02-09,5.886250019073486,480.8599853515625,3622707900.0,2020-02-03/2020-02-09,
2020-02-16,6.307499885559082,502.82000732421875,5233355300.0,2020-02-10/2020-02-16,
2020-02-23,7.121500015258789,514.010009765625,4626467000.0,2020-02-17/2020-02-23,
2020-02-29,5.886250019073486,514.010009765625,22846988400.0,,2020-02
2020-03-01,6.044750213623047,510.75,9364458200.0,2020-02-24/2020-03-01,
2020-03-08,6.449999809265137,522.8800048828125,7435221200.0,2020-03-02/2020-03-08,
2020-03-15,5.394999980926514,540.8699951171875,8491725400.0,2020-03-09/2020-03-15,
2020-03-22,4.517000198364258,542.8099975585938,9566053100.0,2020-03-16/2020-03-22,
2020-03-29,4.9629998207092285,506.67999267578125,8477011200.0,2020-03-23/2020-03-29,
2020-03-31,4.517000198364258,542.8099975585938,36916206500.0,,2020-03
2020-04-05,5.959750175476074,495.2200012207031,6705928800.0,2020-03-30/2020-04-05,
2020-04-12,6.323249816894531,527.1699829101562,5250705400.0,2020-04-06/2020-04-12,
2020-04-19,6.425000190734863,510.1499938964844,5891230100.0,2020-04-13/2020-04-19,
2020-04-26,6.677750110626221,539.77001953125,5078318200.0,2020-04-20/2020-04-26,
2020-04-30,5.959750175476074,539.77001953125,23964096500.0,,2020-04
2020-05-03,7.020999908447266,544.22998046875,5060173100.0,2020-04-27/2020-05-03,
2020-05-10,7.021999835968018,539.8699951171875,4026397700.0,2020-05-04/2020-05-10,
2020-05-17,7.594749927520752,525.489990234375,5819950100.0,2020-05-11/2020-05-17,
2020-05-24,8.680500030517578,527.5800170898438,6121674300.0,2020-05-18/2020-05-24,
2020-05-31,7.020999908447266,562.0700073242188,22502464100.0,,2020-05
2020-05-31,7.9967498779296875,562.0700073242188,5458378500.0,2020-05-25/2020-05-31,
2020-06-07,8.657999992370605,577.4000244140625,4056828800.0,2020-06-01/2020-06-07,
2020-06-14,8.685750007629395,583.3599853515625,5565201900.0,2020-06-08/2020-06-14,
2020-06-21,8.743749618530273,602.9500122070312,4882970700.0,2020-06-15/2020-06-21,
2020-06-28,9.125,600.0999755859375,4887365500.0,2020-06-22/2020-06-28,
2020-06-30,8.657999992370605,602.9500122070312,21069166800.0,,2020-06
2020-07-05,8.899999618530273,585.0,3385036500.0,2020-06-29/2020-07-05,
2020-07-12,9.712499618530273,601.2000122070312,4473637600.0,2020-07-06/2020-07-12,
2020-07-19,9.785499572753906,589.9000244140625,4903582700.0,2020-07-13/2020-07-19,
2020-07-26,9.777000427246094,599.6599731445312,4619516700.0,2020-07-20/2020-07-26,
2020-07-31,9.413000106811523,601.2000122070312,20330765200.0,,2020-07
2020-08-02,10.209250450134277,580.760009765625,4625791600.0,2020-07-27/2020-08-02,
2020-08-09,10.715250015258789,577.5,4692448500.0,2020-08-03/2020-08-09,
2020-08-16,10.79574966430664,619.9000244140625,4818041900.0,2020-08-10/2020-08-16,
2020-08-23,11.81725025177002,638.4000244140625,6375353100.0,2020-08-17/2020-08-23,
2020-08-30,12.507499694824219,632.3699951171875,5275672400.0,2020-08-24/2020-08-30,
2020-08-31,10.715250015258789,638.4000244140625,22384267500.0,,2020-08
2020-09-06,11.704750061035156,607.989990234375,8175014700.0,2020-08-31/2020-09-06,
2020-09-13,11.70425033569336,596.9400024414062,5623011300.0,2020-09-07/2020-09-13,
2020-09-20,11.988750457763672,504.6600036621094,7329192900.0,2020-09-14/2020-09-20,
2020-09-27,11.904500007629395,491.82000732421875,6459291600.0,2020-09-21/2020-09-27,
2020-09-30,11.70425033569336,607.989990234375,29803550600.0,,2020-09
2020-10-04,12.75,529.5499877929688,5656538700.0,2020-09-28/2020-10-04,
2020-10-11,13.222749710083008,544.280029296875,4798550900.0,2020-10-05/2020-10-11,
2020-10-18,13.767749786376953,572.489990234375,4556534000.0,2020-10-12/2020-10-18,
2020-10-25,13.231749534606934,541.7999877929688,3616859200.0,2020-10-19/2020-10-25,
2020-10-31,12.300000190734863,572.489990234375,19843676500.0,,2020-10
2020-11-01,12.300000190734863,513.9000244140625,4654985400.0,2020-10-26/2020-11-01,
2020-11-08,12.395000457763672,518.72998046875,4480952300.0,2020-11-02/2020-11-08,
2020-11-15,12.628250122070312,496.5199890136719,4909716400.0,2020-11-09/2020-11-15,
2020-11-22,13.0649995803833,494.760009765625,4194766000.0,2020-11-16/2020-11-22,
2020-11-29,12.885000228881836,493.25,2747470300.0,2020-11-23/2020-11-29,
2020-11-30,12.395000457763672,518.72998046875,17142218600.0,,2020-11
2020-12-06,12.972249984741211,509.4700012207031,3395934500.0,2020-11-30/2020-12-06,
2020-12-13,12.822999954223633,521.489990234375,3301038600.0,2020-12-07/2020-12-13,
2020-12-20,13.070500373840332,536.3699951171875,3740465700.0,2020-12-14/2020-12-20,
2020-12-27,12.938750267028809,532.6199951171875,2350133700.0,2020-12-21/2020-12-27,
2020-12-31,12.763250350952148,545.5,14585491800.0,,2020-12
2021-01-03,12.763250350952148,545.5,2607232900.0,2020-12-28/2021-01-03,
2021-01-10,12.586000442504883,540.7999877929688,4839258100.0,2021-01-04/2021-01-10,
2021-01-17,12.84850025177002,514.5,3908380600.0,2021-01-11/2021-01-17,
2021-01-24,12.843999862670898,593.2899780273438,3184614800.0,2021-01-18/2021-01-24,
2021-01-31,12.793749809265137,569.75,4233157200.0,2021-01-25/2021-01-31,
2021-01-31,12.586000442504883,593.2899780273438,16165410700.0,,2021-01
2021-02-07,12.902750015258789,559.47998046875,3393145300.0,2021-02-01/2021-02-07,
2021-02-14,13.727250099182129,566.6500244140625,3680737500.0,2021-02-08/2021-02-14,
2021-02-21,14.574999809265137,563.6300048828125,2784427600.0,2021-02-15/2021-02-21,
2021-02-28,12.902750015258789,566.6500244140625,14979945400.0,,2021-02
2021-02-28,13.2162504196167,556.8499755859375,5121635000.0,2021-02-22/2021-02-28,
2021-03-07,11.67924976348877,556.989990234375,4711194900.0,2021-03-01/2021-03-07,
2021-03-14,11.566499710083008,530.239990234375,4289487300.0,2021-03-08/2021-03-14,
2021-03-21,12.612500190734863,533.4199829101562,3669455300.0,2021-03-15/2021-03-21,
2021-03-28,12.272000312805176,543.1199951171875,3695675600.0,2021-03-22/2021-03-28,
2021-03-31,11.566499710083008,556.989990234375,18464595100.0,,2021-03
2021-04-04,12.699999809265137,540.5,2846092900.0,2021-03-29/2021-04-04,
2021-04-11,13.71150016784668,556.9000244140625,3180445600.0,2021-04-05/2021-04-11,
2021-04-18,14.139249801635742,559.75,4897537100.0,2021-04-12/2021-04-18,
2021-04-25,14.783499717712402,563.5599975585938,3448701600.0,2021-04-19/2021-04-25,
2021-04-30,13.511249542236328,563.5599975585938,15657521600.0,,2021-04
2021-05-02,14.996999740600586,514.5499877929688,3383526400.0,2021-04-26/2021-05-02,
2021-05-09,14.010250091552734,518.9500122070312,3572916200.0,2021-05-03/2021-05-09,
2021-05-16,13.458999633789062,503.1499938964844,3828065600.0,2021-05-10/2021-05-16,
2021-05-23,13.54325008392334,505.3999938964844,3713319700.0,2021-05-17/2021-05-23,
2021-05-30,15.175999641418457,511.760009765625,4387908000.0,2021-05-24/2021-05-30,
2021-05-31,13.458999633789062,518.9500122070312,15502209500.0,,2021-05
2021-06-06,15.903249740600586,505.4100036621094,3645471400.0,2021-05-31/2021-06-06,
2021-06-13,17.176000595092773,498.82000732421875,3701973900.0,2021-06-07/2021-06-13,
2021-06-20,17.58449935913086,504.489990234375,4926244600.0,2021-06-14/2021-06-20,
2021-06-27,17.822750091552734,533.0599975585938,4102345200.0,2021-06-21/2021-06-27,
2021-06-30,15.903249740600586,536.1300048828125,18535241100.0,,2021-06
2021-07-04,19.319000244140625,538.5399780273438,3699281600.0,2021-06-28/2021-07-04,
2021-07-11,19.70075035095215,544.6400146484375,3529441800.0,2021-07-05/2021-07-11,
2021-07-18,18.072999954223633,557.5399780273438,4202159700.0,2021-07-12/2021-07-18,
2021-07-25,17.86549949645996,536.6400146484375,4234637700.0,2021-07-19/2021-07-25,
2021-07-31,17.86549949645996,557.5399780273438,16670484500.0,,2021-07
2021-08-01,18.740999221801758,524.469970703125,3164169700.0,2021-07-26/2021-08-01,
2021-08-08,19.219999313354492,526.8400268554688,2727260600.0,2021-08-02/2021-08-08,
2021-08-15,19.43000030517578,522.6699829101562,2300420100.0,2021-08-09/2021-08-15,
2021-08-22,18.761999130249023,551.3900146484375,4179447300.0,2021-08-16/2021-08-22,
2021-08-29,20.950000762939453,564.1699829101562,3460686300.0,2021-08-23/2021-08-29,
2021-08-31,18.761999130249023,569.47998046875,13945804800.0,,2021-08
2021-09-05,22.1200008392334,598.760009765625,2969409400.0,2021-08-30/2021-09-05,
2021-09-12,21.976999282836914,615.5999755859375,2348379700.0,2021-09-06/2021-09-12,
2021-09-19,21.829999923706055,598.5700073242188,3208595300.0,2021-09-13/2021-09-19,
2021-09-26,20.66200065612793,599.3200073242188,3298880600.0,2021-09-20/2021-09-26,
2021-09-30,20.466999053955078,619.0,13303490100.0,,2021-09
2021-10-03,20.202999114990234,619.0,3520036900.0,2021-09-27/2021-10-03,
2021-10-10,19.55500030517578,646.8400268554688,3379843400.0,2021-10-04/2021-10-10,
2021-10-17,20.51099967956543,639.4199829101562,2807003600.0,2021-10-11/2021-10-17,
2021-10-24,21.643999099731445,665.4600219726562,2497026800.0,2021-10-18/2021-10-24,
2021-10-31,19.55500030517578,690.969970703125,12962847200.0,,2021-10
2021-10-31,22.770000457763672,690.969970703125,3515152100.0,2021-10-25/2021-10-31,
2021-11-07,25.226999282836914,689.969970703125,4717095300.0,2021-11-01/2021-11-07,
2021-11-14,28.777999877929688,683.3400268554688,4095629500.0,2021-11-08/2021-11-14,
2021-11-21,28.799999237060547,700.989990234375,4261861200.0,2021-11-15/2021-11-21,
2021-11-28,30.8799991607666,679.47998046875,3883540300.0,2021-11-22/2021-11-28,
2021-11-30,25.226999282836914,700.989990234375,19070165300.0,,2021-11
2021-12-05,30.1299991607666,675.3800048828125,5143232000.0,2021-11-29/2021-12-05,
2021-12-12,28.038000106811523,632.4600219726562,4699082800.0,2021-12-06/2021-12-12,
2021-12-19,27.25,612.6400146484375,5862870700.0,2021-12-13/2021-12-19,
2021-12-26,27.145000457763672,616.8800048828125,3165972000.0,2021-12-20/2021-12-26,
2021-12-31,27.145000457763672,654.52001953125,19906267200.0,,2021-12
2022-01-02,29.33099937438965,620.6099853515625,3147148700.0,2021-12-27/2022-01-02,
2022-01-09,27.05699920654297,609.989990234375,4197401700.0,2022-01-03/2022-01-09,
2022-01-16,25.643999099731445,544.27001953125,4377339500.0,2022-01-10/2022-01-16,
2022-01-23,23.26300048828125,526.6400146484375,4068330300.0,2022-01-17/2022-01-23,
2022-01-30,20.88800048828125,444.0400085449219,6743030400.0,2022-01-24/2022-01-30,
2022-01-31,20.88800048828125,609.989990234375,20623029600.0,,2022-01
2022-02-06,23.052000045776367,458.4800109863281,5704555200.0,2022-01-31/2022-02-06,
2022-02-13,23.773000717163086,457.8800048828125,5046258600.0,2022-02-07/2022-02-13,
2022-02-20,23.100000381469727,448.05999755859375,5579553700.0,2022-02-14/2022-02-20,
2022-02-27,20.889999389648438,437.8399963378906,4646374800.0,2022-02-21/2022-02-27,
2022-02-28,20.889999389648438,458.4800109863281,20702767600.0,,2022-02
2022-03-06,22.48200035095215,441.1099853515625,4186319000.0,2022-02-28/2022-03-06,
2022-03-13,20.649999618530273,432.29998779296875,4666581200.0,2022-03-07/2022-03-13,
2022-03-20,21.159000396728516,444.8599853515625,5048449000.0,2022-03-14/2022-03-20,
2022-03-27,25.575000762939453,452.9800109863281,4920265700.0,2022-03-21/2022-03-27,
2022-03-31,20.649999618530273,462.07000732421875,21292503000.0,,2022-03
2022-04-03,26.267000198364258,462.07000732421875,4319389500.0,2022-03-28/2022-04-03,
2022-04-10,23.062000274658203,457.8299865722656,4507227100.0,2022-04-04/2022-04-10,
2022-04-17,21.163000106811523,445.75,3733751800.0,2022-04-11/2022-04-17,
2022-04-24,19.5,450.010009765625,4893672100.0,2022-04-18/2022-04-24,
2022-04-30,18.290000915527344,457.8299865722656,19659102300.0,,2022-04
2022-05-01,18.290000915527344,429.6400146484375,5638902900.0,2022-04-25/2022-05-01,
2022-05-08,17.989999771118164,429.6600036621094,5755138200.0,2022-05-02/2022-05-08,
2022-05-15,15.567000389099121,406.4100036621094,6331233700.0,2022-05-09/2022-05-15,
2022-05-22,15.755000114440918,408.57000732421875,5188072500.0,2022-05-16/2022-05-22,
2022-05-29,15.779999732971191,415.3800048828125,6202306700.0,2022-05-23/2022-05-29,
2022-05-31,15.567000389099121,429.6600036621094,24669827600.0,,2022-05
2022-06-05,18.121999740600586,417.44000244140625,4199763500.0,2022-05-30/2022-06-05,
2022-06-12,16.868999481201172,416.6099853515625,4212953600.0,2022-06-06/2022-06-12,
2022-06-19,15.32800006866455,383.8999938964844,5665295600.0,2022-06-13/2022-06-19,
2022-06-26,15.852999687194824,390.0899963378906,3451684800.0,2022-06-20/2022-06-26,
2022-06-30,14.862000465393066,417.44000244140625,19929977000.0,,2022-06
2022-07-03,14.392000198364258,393.1600036621094,4495077800.0,2022-06-27/2022-07-03,
2022-07-10,14.055000305175781,390.6400146484375,3509512900.0,2022-07-04/2022-07-10,
2022-07-17,14.46500015258789,429.29998779296875,4175641200.0,2022-07-11/2022-07-17,
2022-07-24,16.00200080871582,488.5400085449219,5316808300.0,2022-07-18/2022-07-24,
2022-07-31,14.055000305175781,488.5400085449219,18274362600.0,,2022-07
2022-07-31,16.47800064086914,465.3299865722656,4370678400.0,2022-07-25/2022-07-31,
2022-08-07,17.989999771118164,427.0,3488134000.0,2022-08-01/2022-08-07,
2022-08-14,16.724000930786133,427.2099914550781,4395038500.0,2022-08-08/2022-08-14,
2022-08-21,17.770000457763672,431.7300109863281,3320980600.0,2022-08-15/2022-08-21,
2022-08-28,16.23699951171875,419.9599914550781,3967951700.0,2022-08-22/2022-08-28,
2022-08-31,14.958999633789062,431.7300109863281,17581650600.0,,2022-08
2022-09-04,13.270000457763672,405.8399963378906,4899925500.0,2022-08-29/2022-09-04,
2022-09-11,13.345999717712402,407.510009765625,3219130200.0,2022-09-05/2022-09-11,
2022-09-18,12.616999626159668,411.7300109863281,4769158900.0,2022-09-12/2022-09-18,
2022-09-25,12.256999969482422,389.30999755859375,4939807100.0,2022-09-19/2022-09-25,
2022-09-30,11.946000099182129,411.7300109863281,20015226200.0,,2022-09
2022-10-02,11.946000099182129,372.29998779296875,4596750300.0,2022-09-26/2022-10-02,
2022-10-09,12.022000312805176,379.4599914550781,4478129600.0,2022-10-03/2022-10-09,
2022-10-16,10.812999725341797,370.260009765625,5060988900.0,2022-10-10/2022-10-16,
2022-10-23,11.517000198364258,375.45001220703125,4617020600.0,2022-10-17/2022-10-23,
2022-10-30,12.064000129699707,389.5199890136719,4741162800.0,2022-10-24/2022-10-30,
2022-10-31,10.812999725341797,389.5199890136719,19757479100.0,,2022-10
2022-11-06,12.956000328063965,390.3900146484375,4863096800.0,2022-10-31/2022-11-06,
2022-11-13,13.758999824523926,399.3500061035156,4696489600.0,2022-11-07/2022-11-13,
2022-11-20,15.119999885559082,402.30999755859375,4544545600.0,2022-11-14/2022-11-20,
2022-11-27,15.079999923706055,402.92999267578125,2324204800.0,2022-11-21/2022-11-27,
2022-11-30,12.956000328063965,407.67999267578125,17732395800.0,,2022-11
2022-12-04,15.520000457763672,410.0,3581831100.0,2022-11-28/2022-12-04,
2022-12-11,15.666999816894531,404.92999267578125,3448356000.0,2022-12-05/2022-12-11,
2022-12-18,16.40999984741211,410.489990234375,4601605400.0,2022-12-12/2022-12-18,
2022-12-25,14.881999969482422,387.4100036621094,3441809800.0,2022-12-19/2022-12-25,
2022-12-31,13.883999824523926,410.489990234375,15413699600.0,,2022-12
2023-01-01,13.883999824523926,384.3500061035156,2504333500.0,2022-12-26/2023-01-01,
2023-01-08,14.034000396728516,389.25,2981899600.0,2023-01-02/2023-01-08,
